Kernel,Variant,Tuning,Problem size,Checksum,Mean time per rep (sec.),Bandwidth (GiB per sec.),Mean gFlops (gigaFLOP per sec.),__source_file__,Backend,Variant_Tuning
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,1578096, PASSED     ,8.21296e-05,2465.55,3699.9,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_DIFFUSION3DPA,Base_HIP,block_64,197262, PASSED     ,1.39187e-05,1818.56,2728.98,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_256-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,197262, PASSED     ,1.35019e-05,1874.7,2813.23,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_DIFFUSION3DPA,Base_HIP,block_64,2311659, PASSED     ,0.00014264,2079.52,3120.61,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_3000-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,2311659, PASSED     ,0.000136747,2169.13,3255.08,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_3000-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_DIFFUSION3DPA,Base_HIP,block_64,24678, PASSED     ,4.70344e-06,673.284,1010.3,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,24678, PASSED     ,4.51562e-06,701.288,1052.32,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_DIFFUSION3DPA,Base_HIP,block_64,3105, PASSED     ,4.13602e-06,96.3725,144.556,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,3105, PASSED     ,3.89524e-06,102.33,153.491,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_DIFFUSION3DPA,Base_HIP,block_64,3082212, PASSED     ,0.000202344,1954.57,2933.11,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_4000-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,3082212, PASSED     ,0.000191777,2062.27,3094.72,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_4000-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_DIFFUSION3DPA,Base_HIP,block_64,394524, PASSED     ,2.26634e-05,2233.73,3352.01,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,394524, PASSED     ,2.16132e-05,2342.26,3514.89,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_DIFFUSION3DPA,Base_HIP,block_64,49329, PASSED     ,6.19566e-06,1021.66,1533.1,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_DIFFUSION3DPA,RAJA_HIP,block_64,49329, PASSED     ,6.10206e-06,1037.33,1556.62,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/DIFFUSION3DPA_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_EDGE3D,Base_HIP,block_256,1331, PASSED     ,2.49882e-05,3.66593,1345.19,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,1331, PASSED     ,2.41472e-05,3.7936,1392.04,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,2985984, PASSED     ,0.00148154,64.6565,25077.8,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1024-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,2985984, PASSED     ,0.00147408,64.9841,25204.9,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,343000, PASSED     ,0.000179543,66.1112,25505.3,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_128-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,343000, PASSED     ,0.000180092,65.9096,25427.5,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_128-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,4410944, PASSED     ,0.00215794,64.9943,25224.6,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1500-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,4410944, PASSED     ,0.00214742,65.3127,25348.2,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,35937, PASSED     ,2.64532e-05,55.0845,21012.3,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_16-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,35937, PASSED     ,2.64212e-05,55.1512,21037.7,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_16-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,6028568, PASSED     ,0.00290906,65.4775,25423.5,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_2048-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,6028568, PASSED     ,0.00288443,66.0366,25640.5,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,704969, PASSED     ,0.000374115,63.2052,24438.1,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_256-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,704969, PASSED     ,0.000370882,63.7562,24651.1,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,8869743, PASSED     ,0.0041939,66.357,25777.6,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_3000-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,8869743, PASSED     ,0.00415814,66.9277,25999.3,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_3000-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,79507, PASSED     ,5.09294e-05,59.1031,22656.3,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,79507, PASSED     ,5.07834e-05,59.273,22721.4,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,8000, PASSED     ,2.52022e-05,15.4589,5819.14,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,8000, PASSED     ,2.43051e-05,16.0295,6033.92,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,12008989, PASSED     ,0.00567219,66.1029,25687.7,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_4000-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,12008989, PASSED     ,0.00562914,66.6085,25884.2,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_4000-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,1442897, PASSED     ,0.000744898,63.3878,24551.4,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,1442897, PASSED     ,0.000734527,64.2828,24898.1,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_EDGE3D,Base_HIP,block_256,166375, PASSED     ,0.000103008,58.1399,22367.4,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_EDGE3D,RAJA_HIP,block_256,166375, PASSED     ,0.000102703,58.3125,22433.8,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/EDGE3D_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,834, PASSED     ,1.51068e-05,11.1057,3.03638,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,834, PASSED     ,1.19541e-05,14.0347,3.83718,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,853334, PASSED     ,5.95375e-05,2883.25,788.299,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1024-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,853334, PASSED     ,5.96883e-05,2875.96,786.307,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,106667, PASSED     ,1.41331e-05,1518.26,415.102,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_128-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,106667, PASSED     ,1.40539e-05,1526.82,417.442,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_128-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,1250000, PASSED     ,8.11463e-05,3098.81,847.235,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1500-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,1250000, PASSED     ,8.14052e-05,3088.96,844.541,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,13334, PASSED     ,1.19399e-05,224.654,61.4219,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_16-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,13334, PASSED     ,1.1927e-05,224.896,61.4881,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_16-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,1706667, PASSED     ,0.000106114,3235.42,884.586,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_2048-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,1706667, PASSED     ,0.000106176,3233.53,884.068,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,213334, PASSED     ,1.92687e-05,2227.21,608.934,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_256-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,213334, PASSED     ,1.8605e-05,2306.66,630.657,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,2500000, PASSED     ,0.0001489,3377.53,923.439,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_3000-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,2500000, PASSED     ,0.000150126,3349.94,915.895,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_3000-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,26667, PASSED     ,1.22736e-05,437.074,119.499,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,26667, PASSED     ,1.21944e-05,439.914,120.275,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_32-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,3334, PASSED     ,1.17176e-05,57.2374,15.6491,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_4-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,3334, PASSED     ,1.19531e-05,56.1099,15.3408,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_4-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,3333334, PASSED     ,0.00019487,3441.03,940.801,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_4000-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,3333334, PASSED     ,0.000194227,3452.42,943.914,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_4000-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,426667, PASSED     ,3.12693e-05,2744.89,750.47,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_512-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,426667, PASSED     ,3.23958e-05,2649.44,724.374,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_512-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_ENERGY,Base_HIP,block_256,53334, PASSED     ,1.24889e-05,859.077,234.877,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_64-kernel-run-data.csv,HIP,Base_HIP-block_256
Apps_ENERGY,RAJA_HIP,block_256,53334, PASSED     ,1.25329e-05,856.061,234.053,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/ENERGY_factor_64-kernel-run-data.csv,HIP,RAJA_HIP-block_256
Apps_FEMSWEEP,Base_HIP,block_64,839808, PASSED     ,0.000653403,215.487,1119.05,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_1024-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_FEMSWEEP,RAJA_HIP,block_64,839808, PASSED     ,0.000652223,215.877,1121.08,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_1024-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_FEMSWEEP,Base_HIP,block_64,144000, PASSED     ,0.000226841,101.969,543.902,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_128-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_FEMSWEEP,RAJA_HIP,block_64,144000, PASSED     ,0.000205741,112.427,599.682,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_128-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_FEMSWEEP,Base_HIP,block_64,1152000, PASSED     ,0.000932604,208.185,1077.63,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_1500-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_FEMSWEEP,RAJA_HIP,block_64,1152000, PASSED     ,0.000873444,222.286,1150.62,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_1500-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_FEMSWEEP,Base_HIP,block_64,1533312, PASSED     ,0.00132286,196.185,1012.84,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_2048-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_FEMSWEEP,RAJA_HIP,block_64,1533312, PASSED     ,0.00138569,187.289,966.912,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_2048-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_FEMSWEEP,Base_HIP,block_64,248832, PASSED     ,0.000293571,138.382,730.635,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_256-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_FEMSWEEP,RAJA_HIP,block_64,248832, PASSED     ,0.000273621,148.472,783.906,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_256-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_FEMSWEEP,Base_HIP,block_64,2530944, PASSED     ,0.00206685,208.62,1072.7,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_3000-kernel-run-data.csv,HIP,Base_HIP-block_64
Apps_FEMSWEEP,RAJA_HIP,block_64,2530944, PASSED     ,0.00201978,213.481,1097.7,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_3000-kernel-run-data.csv,HIP,RAJA_HIP-block_64
Apps_FEMSWEEP,Base_HIP,block_64,31104, PASSED     ,0.000118141,39.5265,220.101,build_lc_toss4-cray-mpich-9.0.1-amdclang-6.4.3-gfx942/RPBenchmark_MI300A_tier1-SPX/FEMSWEEP_factor_32-kernel-run-data.csv,HIP,Base_HIP-block_64
